406,352.80
407,295.60
408,373.40
409,354.20
410,368.00
411,280.80
412,328.60
413,328.40
414,348.20
415,369.00
416,392.80
417,300.60
418,370.40
419,373.20
420,330.00
421,396.80
422,402.60
423,318.40
424,389.20
425,295.00
426,298.80
427,292.60
428,344.40
429,302.20
430,378.00
431,354.80
432,308.60
433,390.40
434,319.20
435,356.00
436,318.80
437,414.60
438,365.40
439,338.20
440,380.00
441,360.80
442,393.60
443,401.40
444,348.20
445,398.00
446,364.80
447,349.60
448,354.40
449,385.20
450,408.00
451,423.80
452,387.60
453,401.40
454,366.20
455,320.00
456,373.80
457,389.60
458,355.40
459,413.20
460,429.00
461,426.80
462,432.60
463,375.40
464,381.20
465,338.00
466,324.80
467,353.60
468,416.40
469,416.20
470,402.00
471,381.80
472,341.60
473,332.40
474,401.20
475,429.00
476,430.80
477,438.60
478,331.40
479,340.20
480,368.00
481,435.80
482,421.60
483,383.40
484,383.20
485,443.00
486,424.80
487,387.60
488,370.40
489,419.20
490,360.00
491,350.80
492,415.60
493,428.40
494,353.20
495,434.00
496,343.80
497,446.60
498,431.40
499,451.20
500,440.00
501,442.80
502,373.60
503,358.40
504,387.20
505,420.00
506,394.80
507,468.60
508,390.40
509,386.20
510,447.00
511,411.80
512,393.60
513,475.40
514,460.20
515,428.00
516,448.80
517,376.60
518,422.40
519,464.20
520,396.00
521,436.80
522,468.60
523,454.40
524,423.20
525,433.00
526,481.80
527,426.60
528,392.40
529,376.20
530,374.00
531,487.80
532,472.60
533,465.40
534,491.20
535,408.00
536,452.80
537,415.60
538,412.40
539,377.20
540,450.00
541,457.80
542,467.60
543,385.40
544,385.20
545,382.00
546,413.80
547,493.60
548,403.40
549,414.20
550,401.00
551,433.80
552,395.60
553,447.40
554,462.20
555,445.00
556,409.80
557,470.60
558,452.40
559,495.20
560,439.00
561,495.80
562,492.60
563,440.40
564,498.20
565,477.00
566,512.80
567,459.60
568,412.40
569,498.20
570,500.00
571,438.80
572,447.60
573,465.40
574,524.20
575,491.00
